--------------------------------------------------------------------------
Intel(R) SoC Watch for Windows* OS Version 2026.2.ww12-pre-release [Mar 17 2026]
Build Ref: 8924bb08e273e7b4345df1d973daa169f1f297ac
Driver Version 2.20.5 [Mar 12 2026]
Post Processed using SoC Watch for Windows* OS Version 2026.2.ww12-pre-release [Mar 17 2026]
Post Processed Build Ref: 8924bb08e273e7b4345df1d973daa169f1f297ac
Copyright (c) 2024 Intel Corporation. All Rights Reserved.
Platform power analysis tool for use with Intel processors/chipsets/platforms.
*Other names and brands may be claimed as the property of others. 
--------------------------------------------------------------------------

Command line options: -f power -r int -o results\energy_log_hw_comp_bert-tiny_int8 

Program Started: N/A
Data Collection Started: 2026-05-03 17:33:18 GMT 
QPC Clock Frequency (MHz): 10 
CPU Base Operating Frequency (MHz): 2995.2
Collection duration (sec): 22.5983
Collection begin timestamp: 4867071611
Collection end timestamp: 5093046704

System Name: MATEBOOK
Operating System: Windows 11 [11.0 build 26200.8246]
CPU: Meteor Lake
CPU ID (family.model.stepping): 0x6.0xaa.0x4
Platform ID: 0b111
Integrated GPU Device ID: 0x7d55
Intel(R) PMT: Meteor Lake SoCN (0x130670b2)
Intel(R) PMT: Meteor Lake SoCN Fixed (0x130671b2)
Intel(R) PMT: Meteor Lake CDie (0x1a067002)
Intel(R) PMT: Meteor Lake CDie Fixed (0x1a067102)
PCH: Meteor Lake SOC-M/P (MTSOC-MP)
PCH: Meteor Lake IOE-P (MTIOE-P)
EDRAM Present: No 
Total # of packages: 1 
Total # of cores: 14 
Total # of logical processors: 18

CPU native model:
Package_0/Core_0 = RWC (P Core)
Package_0/Core_1 = CMT (E Core)
Package_0/Core_2 = CMT (E Core)
Package_0/Core_3 = CMT (E Core)
Package_0/Core_4 = CMT (E Core)
Package_0/Core_5 = CMT (E Core)
Package_0/Core_6 = CMT (E Core)
Package_0/Core_7 = CMT (E Core)
Package_0/Core_8 = CMT (E Core)
Package_0/Core_9 = RWC (P Core)
Package_0/Core_10 = RWC (P Core)
Package_0/Core_11 = RWC (P Core)
Package_0/Core_12 = CMT (LPE Core)
Package_0/Core_13 = CMT (LPE Core)
NOTE: Hyper-V is enabled on this system.
NOTE: Virtual Secure Mode is enabled on this system.
NOTE: Hypervisor Enforced Code Integrity is enabled on this system.

Package Power - CPU/Package_0
Sample #, Continuous Time (usec), Duration (ms), Power (mJ)
     160,            14998258.50,         91.25,      413.2
     161,            15095331.30,         97.07,      570.3
     162,            15185925.50,         90.59,      455.1
     163,            15281039.90,         95.11,      512.2
     164,            15381594.30,        100.55,      470.6
     165,            15472117.20,         90.52,      447.9
     166,            15565015.10,         92.90,      451.2
     167,            15664909.20,         99.89,      543.4
     168,            15755049.70,         90.14,      499.5
     169,            15845489.40,         90.44,      405.2
     170,            15937918.10,         92.43,      405.2
     171,            16029191.60,         91.27,      430.9
     172,            16124310.90,         95.12,      548.5
     173,            16214632.20,         90.32,      535.5
     174,            16314873.30,        100.24,      564.2
     175,            16409702.30,         94.83,      610.6
     176,            16499800.20,         90.10,      434.1
     177,            16596523.70,         96.72,      427.7
     178,            16687960.10,         91.44,      528.7
     179,            16778011.70,         90.05,      493.5
     180,            16869427.10,         91.42,      703.1
     181,            16959731.00,         90.30,      765.6
     182,            17049742.70,         90.01,      871.8
     183,            17144629.90,         94.89,      720.1
     184,            17239962.40,         95.33,      838.6
     185,            17331483.30,         91.52,      753.4
     186,            17421680.80,         90.20,      544.7
     187,            17515948.70,         94.27,      634.1
     188,            17616436.90,        100.49,      861.8
     189,            17712155.80,         95.72,      700.3
     190,            17802197.00,         90.04,      838.4
     191,            17892571.70,         90.37,      674.6
     192,            17982985.50,         90.41,      803.5
     193,            18080967.10,         97.98,      619.3
     194,            18180664.30,         99.70,      722.1
     195,            18280522.90,         99.86,      719.1
     196,            18376589.30,         96.07,      741.7
     197,            18467259.50,         90.67,      837.2
     198,            18558765.50,         91.51,      483.0
     199,            18649133.70,         90.37,      772.1
     200,            18746148.40,         97.01,     1045.5
     201,            18836781.50,         90.63,      468.6
     202,            18928167.30,         91.39,      560.2
     203,            19030037.50,        101.87,      501.3
     204,            19129960.40,         99.92,      480.6
     205,            19231552.10,        101.59,      487.7
     206,            19330323.30,         98.77,      496.0
     207,            19421240.10,         90.92,      377.1
     208,            19514908.10,         93.67,      456.8
     209,            19612559.60,         97.65,      480.4
     210,            19703228.10,         90.67,      441.0
     211,            19795265.50,         92.04,      513.5
     212,            19892840.40,         97.57,      593.3
     213,            19982985.80,         90.15,      494.9
     214,            20079466.60,         96.48,      493.4
     215,            20174185.50,         94.72,      435.0
     216,            20265148.00,         90.96,      534.7
     217,            20365939.00,        100.79,      509.4
     218,            20456131.50,         90.19,      475.1
     219,            20548317.80,         92.19,      429.9
     220,            20644332.50,         96.01,      488.1
     221,            20739044.40,         94.71,      506.5
     222,            20829620.80,         90.58,      495.9
     223,            20928343.80,         98.72,      525.9
     224,            21028874.20,        100.53,      700.4
     225,            21126994.80,         98.12,      607.9
     226,            21217844.40,         90.85,      522.5
     227,            21314916.40,         97.07,      553.3
     228,            21410242.60,         95.33,      575.4
     229,            21501584.00,         91.34,      735.7
     230,            21595152.40,         93.57,      574.4
     231,            21685514.00,         90.36,      623.4
     232,            21780623.70,         95.11,      589.5
     233,            21871900.10,         91.28,      483.5
     234,            21962872.10,         90.97,      583.7
     235,            22054126.60,         91.25,      418.6
     236,            22144166.10,         90.04,      438.4
     237,            22234829.10,         90.66,      457.4
     238,            22330746.30,         95.92,      475.7
     239,            22425842.30,         95.10,      592.0
     240,            22516158.30,         90.32,      735.4
     241,            22568262.70,         52.10,      445.2

Package Power - CPU/Package_0 : Instantaneous rate
Sample #, Continuous Time (usec), Duration (ms), Power (mW)
       1,              152726.80,        152.73,       0.00
       2,              242728.50,         90.00,    9092.71
       3,              333179.70,         90.45,    6485.36
       4,              428724.50,         95.54,    6133.87
       5,              518735.80,         90.01,    5255.82
       6,              613216.30,         94.48,    4720.38
       7,              713155.20,         99.94,    4549.29
       8,              813336.90,        100.18,    4147.74
       9,              904628.30,         91.29,    5002.95
      10,              995636.70,         91.01,    4270.05
      11,             1093128.70,         97.49,    4609.63
      12,             1188847.70,         95.72,    4451.43
      13,             1281547.70,         92.70,    4859.77
      14,             1378880.90,         97.33,    3917.33
      15,             1479656.00,        100.78,    4573.32
      16,             1570308.00,         90.65,    6916.04
      17,             1662536.40,         92.23,   10362.85
      18,             1762821.90,        100.29,    8156.64
      19,             1860546.80,         97.72,    6879.54
      20,             1963421.30,        102.87,    6717.31
      21,             2064201.10,        100.78,    6996.22
      22,             2158545.40,         94.34,    7340.83
      23,             2248775.20,         90.23,    6509.39
      24,             2342364.70,         93.59,    8151.32
      25,             2432645.70,         90.28,    6698.38
      26,             2524194.40,         91.55,    7279.65
      27,             2614692.10,         90.50,    7686.58
      28,             2711277.30,         96.59,    7724.09
      29,             2803826.00,         92.55,    7305.20
      30,             2896749.30,         92.92,    6666.86
      31,             2991912.80,         95.16,    5963.47
      32,             3082001.90,         90.09,    7400.31
      33,             3180799.80,         98.80,    7562.84
      34,             3271733.10,         90.93,    6072.42
      35,             3364834.20,         93.10,    8356.01
      36,             3455059.60,         90.23,    8699.46
      37,             3545090.40,         90.03,    5307.56
      38,             3637419.90,         92.33,    4789.37
      39,             3731519.40,         94.10,    3707.53
      40,             3824478.50,         92.96,    4737.23
      41,             3914956.40,         90.48,    4706.59
      42,             4013642.20,         98.69,    4368.32
      43,             4103759.00,         90.12,    4224.93
      44,             4195178.20,         91.42,    5445.28
      45,             4288947.70,         93.77,    6349.59
      46,             4379630.10,         90.68,    7108.91
      47,             4473876.70,         94.25,    8405.99
      48,             4564729.10,         90.85,    8558.80
      49,             4658084.50,         93.36,    6286.22
      50,             4748107.90,         90.02,    6831.45
      51,             4840408.00,         92.30,    6837.52
      52,             4930566.90,         90.16,    6490.14
      53,             5021364.00,         90.80,    5596.86
      54,             5112838.40,         91.47,    6641.02
      55,             5207980.30,         95.14,    7018.84
      56,             5298188.10,         90.21,    7935.24
      57,             5396457.50,         98.27,    5565.68
      58,             5496528.90,        100.07,    6529.76
      59,             5587113.20,         90.58,    6944.12
      60,             5681572.30,         94.46,    6344.59
      61,             5781434.20,         99.86,    6761.05
      62,             5876493.90,         95.06,    7406.30
      63,             5966921.60,         90.43,    5717.59
      64,             6063044.40,         96.12,    6528.13
      65,             6162589.60,         99.55,    6638.47
      66,             6254294.70,         91.71,    7195.36
      67,             6345447.30,         91.15,    6207.80
      68,             6438773.00,         93.33,    6951.38
      69,             6531367.10,         92.59,    8304.21
      70,             6624661.10,         93.29,    7441.80
      71,             6714758.60,         90.10,    5911.97
      72,             6808959.30,         94.20,    6187.05
      73,             6898979.40,         90.02,    5696.70
      74,             6989689.30,         90.71,    5874.08
      75,             7080111.30,         90.42,    8189.14
      76,             7178345.20,         98.23,    8509.66
      77,             7271314.60,         92.97,    6689.16
      78,             7361462.20,         90.15,    8749.62
      79,             7451464.80,         90.00,   11629.57
      80,             7541467.80,         90.00,    8903.38
      81,             7631524.50,         90.06,    8853.34
      82,             7721668.60,         90.14,    6863.60
      83,             7811702.90,         90.03,    8039.34
      84,             7913530.20,        101.83,    7403.77
      85,             8004966.40,         91.44,    7231.87
